subject_id	sid_hash	excluded	solver	p1_accuracy	p2_accuracy	p1_last_acc	p2_last_acc	p2_non_md	p2_last_8_solved	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	p1_last_acc_freq
180	bbcd05	FALSE	FALSE	0.56	0.515625	0.586125	0.507875	0	3	FALSE	NA	0	TRUE	Male	36	bach	Completed	Yes	No	None	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	target	3	3	5	80	I just calculating the values in the first row and accordingly I have selected this	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	I noticed 3 in the first row and third row...accordingly I made the choices	['targetDouble']	Since it is falls under , first row and third column	Yes, I checked to see whether the candidate was actually correct.	I could easily compare the 3 with first row and third column	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	I looked other boxes in the first and third row	row	0.5911553855077115
181	8ad2ca	FALSE	FALSE	0.48	0.5625	0.583625	0.572125	0	4	FALSE	NA	0	TRUE	Female	41	asso	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	distractor	7	4	7	70	My strategy is to look at which number was furthest away from the green square and I felt like that increased the odds of it being the correct number. For instance, I chose 7 here because most of the other 7s are further away from the box	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	7 was nore likely because more 7s were far away than 4s	['distractorSingle', 'distractorDouble']	They were further away in distance and that made it feel more likely to be correct, rather than if they were bunched together around the green cell	Yes, I checked to see whether the candidate was actually correct.	I took a look at where it was in conjunction to which cell I was being asked to identify	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	I think my strategy works pretty well because whenever I used it there seemed to be more correct answers.	row	0.5904047361557386
182	806164	FALSE	FALSE	0.44	0.328125	0.580625	0.387375	13	5	FALSE	NA	0	TRUE	Male	47	mast	Completed	Yes	Yes	None	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	distractor	9	6	9	70	9 is the answer because checking the row it is the only number that can fit into the slot	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	it is the best number to fit the slot	['emptyDouble']	it is not right	No, I just submitted my original guess without checking any further.	NA	NA	i have no further explanation	column	0.5899387201821207
183	77f913	FALSE	FALSE	0.44	0.546875	0.578875	0.60525	1	5	FALSE	NA	0	TRUE	Female	52	bach	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	target	2	2	5	50	There was a 2 directly above the 3 empty blue squares, so a 2 couldn't go there.A 2 couldn't go in the blue square to the left of the 7 or between the 8 and 6	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The 2 that was above the 3 empty blue squares	['emptyBox']	No 2s could go there. I should have highlighted the other 2 blues next to the yellow	Yes, I checked to see whether the candidate was actually correct.	Saw that the 2 couldn't go in any of the other empty squares	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	I don't know what else to explain	row	0.5888584885956708
184	1c6499	FALSE	FALSE	0.56	0.359375	0.584375	0.35675	0	4	FALSE	112.573	1	FALSE	Female	25	bach	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	distractor	6	4	6	50	I know that it has to either be a 4 or a 6 based on their frequency in the puzzle. I try to visualize which rows are ""blocked off"" based on the numbers in the rows and columns.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	I noticed the proximity of the numbers to the row.	['targetBox', 'targetDouble']	Because these two numbers were close, I picked the other number	Yes, I checked to see whether the candidate was actually correct.	I followed the numbers down the row and tried to visualize which would be ""blocked off""	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	N/A	row	0.5880896553992165
185	ee44f6	FALSE	FALSE	0.56	0.515625	0.5815	0.520875	0	5	FALSE	NA	0	TRUE	Female	24	hs	Currently pursuing	Yes	Yes	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	7	4	7	75	The number 4 cannot be used in the green section because the number 4 is on the next line	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The 4 was too close the the green box and 4 could be used in other places	['targetDouble', 'emptyDouble']	Being the 4 is closer to the cell highlighted	Yes, I checked to see whether the candidate was actually correct.	I checked to see if the 7 would make sense in any other spot on this grid	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	Some of the puzzles seemed easier than others. The puzzles with more numbers provided are easier	column	0.586940432064648
186	3121c2	FALSE	FALSE	0.52	0.453125	0.581875	0.460875	4	5	FALSE	NA	0	TRUE	Male	20	asso	Currently pursuing	Yes	Yes	None	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	1	8	1	45	I looked at each row and column that already had 1 and 8 and formulated an educated guess that it might be 1.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The number 8 appeared twice in the top three boxes.	['targetDouble', 'targetSingle']	They appeared in the first three rows.	No, I just submitted my original guess without checking any further.	NA	NA	N/A	column	0.5858154509605003
187	28ed2a	FALSE	FALSE	0.44	0.609375	0.572875	0.695375	0	6	FALSE	NA	0	TRUE	Female	46	hs	Completed	Yes	No	None	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	target	4	4	2	55	The bottom right box has a four, so I concluded that the number above the nine in the blue column must be a two. It would then be logical that number being asked for would be a four.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The number three in the center box made the answer of four more likely.	['occupied']	The row that the three is in already contains a two, so the other option as an answer is four.	Yes, I checked to see whether the candidate was actually correct.	It was a best guess since this the my first learning of the game.	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	I check for the most likely possibilities for each box.	column	0.5819964504509164
188	edd253	FALSE	FALSE	0.52	0.671875	0.57	0.682625	0	5	FALSE	NA	0	TRUE	Female	26	mast	Completed	Yes	Yes	None	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	3	7	3	40	I examine each column and row to eliminate where each 7 and 3 can't be placed.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	Sometimes, the proximity of the numbers to the cell that had to be filled in factored into which number was correct.	['distractorDouble']	I am not sure how to explain this. Sometimes, the closer the proximity, the more likely the numbers are the same. This does not happen all the time, but I found it to be a pattern.	No, I just submitted my original guess without checking any further.	NA	NA	I think I explained them to the best of my ability.	column	0.5815307195240196
189	9bb50e	FALSE	FALSE	0.48	0.5	0.575375	0.5135	3	3	FALSE	NA	0	TRUE	Female	41	bach	Completed	Yes	No	None	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	8	3	8	40	I guessed that 8 was right because it was next in the sequence.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.	NA	['distractorDouble', 'targetDouble']	NA	NA	NA	NA	I also anticipated the series of numbers out of 9.	row	0.5807694697012954
190	635ad3	FALSE	FALSE	0.44	0.375	0.5805	0.350375	0	2	FALSE	NA	0	TRUE	Female	65	hs	Completed	Yes	No	None	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	distractor	8	2	8	75	By means of deduction what each square couldn't be.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.	NA	[(7, 1)]	NA	NA	NA	NA	I found the horizontal puzzles easier to do than the vertical ones	row	0.5789542046996927
191	39d14a	FALSE	FALSE	0.48	0.53125	0.5665	0.54525	1	6	FALSE	NA	0	TRUE	Female	31	mast	Completed	Yes	No	None	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	target	5	5	3	100	5 is the number closest to the number in the green blank	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	3 is far away	['targetDouble', 'targetBox']	they are close	Yes, I checked to see whether the candidate was actually correct.	My gut	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	NA	column	0.5753586252554985
192	e64240	FALSE	FALSE	0.48	0.53125	0.57375	0.5405	0	5	FALSE	7.535	1	FALSE	Female	31	asso	Completed	No	No	None	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	distractor	4	8	4	50	i tried to see how i could not block two numbers being together	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	because 4 can't be blocked by 8	['emptyDouble']	because thta is where the 4 would go	No, I just submitted my original guess without checking any further.	NA	NA	i have none	column	0.5731694620849666
193	3f2fda	FALSE	FALSE	0.48	0.359375	0.566	0.352875	2	3	FALSE	NA	0	TRUE	Male	46	mast	Completed	Yes	Yes	None	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	distractor	6	9	6	50	I lined up the 6's and the 9's on the horizontal axis to eliminate those rows visually in my mind. Then I tried to imagine what other numbers would be added or eliminated in that row. So the answer has to be a 6 or a 9 because you could put in more than one box 2, 4, 5, and 8. So those numbers are gone. So the answer has to be either 6 or 9.  I then flipped a coin and it came up heads so it became a 6. On a separate note, I tried to play Sudoku when I was younger and had a horrible time at it and even though I feel I am ok with numbers I have the worst block with this game.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.	NA	['distractorDouble', 'targetDouble']	NA	NA	NA	NA	I find Sudoku one of the most mind challenging puzzles because as I said earlier, I like numbers but for whatever reason, I have a sizable mental block when it comes to imagining these numbers. So while I was willing to go through this exercise I had very little hope of doing well. My only thought process was that perhaps this time, I could pick up a technique or two to try to figure it out but apparently that was not the case. Sorry about that.	column	0.5707204952943976
194	d65d2f	FALSE	FALSE	0.48	0.484375	0.557375	0.49075	0	5	FALSE	NA	0	TRUE	Male	50	asso	Completed	Yes	Yes	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	5	4	5	25	tried to visualize the corresponding cells to where I believed the number I chose would fit.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	the cell on the left was the better candidate for the 5 because a 5 was in right cell.	[(4, 6), (4, 7), (4, 8)]	the cell to the right had a 5 & 4 the cell to the did not so I made my choice for the left cell	Yes, I checked to see whether the candidate was actually correct.	as to whether or not it would fit with what I visualized the over all solution to be	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	This was the first time trying to play Sudoku, the tutorial gave me a better understanding, however, developing a strategy to solve it is somewhat difficult.	column	0.5677602001584884
195	6428ba	FALSE	FALSE	0.52	0.6875	0.564625	0.703875	0	6	FALSE	NA	0	TRUE	Male	27	bach	Completed	No	No	None	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	distractor	2	5	2	50	I picked numbers that appeared the most, and were furthest away from the box.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.	NA	['occupied']	NA	NA	NA	NA	I determined which numbers were on the board the most, and picked from there. I also anticipated that the same number would not be the same twice in a row, and while that was not always true, I felt like that was a good assumption.<><>I actually got way more correct than I thought, so much so I started to doubt I actually got them correct, and it was predetermined that whatever I picked would be correct.	row	0.5676113106195337
196	c30fcd	FALSE	FALSE	0.48	0.546875	0.554625	0.509	1	4	FALSE	NA	0	TRUE	Male	30	bach	Completed	Yes	Yes	None	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	target	3	3	8	70	good task	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	yes	['occupied']	sometime	Yes, I checked to see whether the candidate was actually correct.	yes	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	good task	column	0.5613833035078066
197	d7799b	FALSE	FALSE	0.44	0.734375	0.554875	0.709625	1	6	FALSE	NA	0	TRUE	Female	55	bach	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	1	7	1	55	I wish I could explain. Perception was very difficult for me. I would find myself saying out loud ""so the 1 can't go here, and the 1 & 7 can't go there, but the 7 could go here and here...so I think that 1 has the fewer options of where to go.""	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	Just looking at it from an overall panoramic sense, somehow the placement of the ""1""s in the puzzle, seemed to say that it would fit in the green box.	['distractorSingle', 'distractorDouble', 'distractorBox']	The general perspective of their placement on the board taken in a peripheral view.	No, I just submitted my original guess without checking any further.	NA	NA	I wish I could help, but about the way I viewed these puzzles hasn't clicked yet. I can't put it into words. I would need to play a lot more and then something organically would happen. The mind shift of columns to rows and switching mentally from horizontal to vertical was very challenging.	column	0.5554200779555425
